Message,Ciphertext,Key
7567,39380,27735
50684,6505,18753
38872,26839,53040
24225,30990,12965
19596,16587,6632
881,33825,65375
64542,38143,17457
11120,46076,36499
12553,60023,5056
47264,48625,13988
11131,53598,26260
9788,53855,44120
61983,15617,13126
20954,43289,52113
58006,9205,17164
34182,63068,27159
44674,12697,35038
7819,51574,30261
48357,35835,41753
56554,22647,30122
47668,43042,30762
29246,35607,23286
16898,58688,2217
48880,21813,31277
46055,27695,43639
44936,31635,39094
28313,55320,60928
61693,64109,18073
65020,6598,48569
11405,53307,44776
33625,36535,1983
11007,44457,1461
35087,57128,28137
20918,14590,60
64706,29507,54548
30500,58456,40285
32274,56798,44482
26782,17888,10687
55142,2714,31810
56581,32122,55795
37960,63059,16522
45173,45997,13933
31925,31016,16590
36289,47458,31982
10751,13698,2840
48416,37249,32166
16988,55297,56994
12106,58368,34916
9897,12734,15528
40916,55791,44118
17370,34959,27073
31461,23191,12118
60071,19961,60121
36849,56788,12969
18610,31478,45150
4922,10669,8328
64719,37566,31584
17711,2219,28143
39004,44315,28922
39281,43403,51319
45023,4349,25001
25977,12274,65382
1054,15551,37811
32844,60007,35431
37572,48356,32397
43967,10349,9713
25573,48449,44554
5448,40955,24231
21064,63207,12921
62582,55581,3365
60942,31824,28517
4210,17017,31353
41010,6603,49472
9252,31056,14284
53153,48186,64276
49323,52209,17112
13766,50867,8769
45282,37459,60284
6373,32485,12102
237,28622,46816
9948,35529,54783
56052,62731,4732
41102,28508,5739
64933,29920,27408
10057,56154,47824
10421,32127,19378
11139,34101,13488
53116,60794,9339
32097,11095,14488
28874,34404,13087
1915,49701,35484
1068,2513,64486
57750,50763,45773
45786,41848,20019
61728,30920,62955
12483,46197,5273
39338,83,44264
49174,60569,52025
26374,832,39743
37551,63580,65219
10576,23714,12916
47150,52688,64020
35126,36788,64185
10864,37388,60002
8389,44794,31900
28554,35294,1611
13772,24730,53360
28398,2101,6571
32783,64038,37708
55312,63376,62590
41540,63170,32534
7361,13971,33927
61857,42648,31506
17003,11379,6926
28065,2965,54105
16824,62068,30428
23046,7282,27584
27964,30005,13872
27921,60099,39414
9863,58138,38660
45525,29367,19412
58277,30513,31268
25633,47945,1222
31344,30323,49693
52805,52390,37807
2896,36972,12337
42671,58497,51238
5299,15442,65446
31208,6123,64777
248,8556,29554
9587,47,36400
22351,62394,26490
5120,18455,36681
6037,63842,54031
37917,24035,32000
46612,57317,51192
423,28845,954
55158,40589,57610
22260,39544,32167
37274,26281,34123
35840,46077,58274
50726,36450,22098
103,61990,13
25336,25186,19409
29461,22322,4528
19471,30087,34015
58345,34104,191
56654,20385,63465
60655,8656,22080
47608,10774,15742
46700,16875,21413
33757,14591,32451
14529,5250,65242
62326,60107,4800
24482,19134,47856
31250,5598,4189
64933,14871,13490
65367,35820,15393
4520,61884,39625
50683,30587,6994
1214,47598,25180
39728,12438,13828
24395,54783,39715
3346,45576,16807
18792,58254,13799
8908,38950,43446
49670,21360,41438
56656,2762,48926
1945,13251,810
37733,4277,52300
4502,60046,4487
54049,2244,5420
9412,10202,43111
33691,26076,403
5533,25521,20757
53267,16074,42588
3528,15348,45202
47038,29514,20828
40589,6890,64247
12092,41573,10973
25671,36116,244
2087,43147,34197
20088,27310,8268
37162,27857,22174
7190,53046,2036
24721,1618,39119
32531,54538,27134
60884,32892,6998
44674,21965,54782
36795,40698,17722
33385,19791,54972
29904,52541,35059
26676,53078,25327
52744,4278,54661
42714,8537,15898
11834,41736,42193
45482,37792,6428
51579,15870,39556
8753,18556,63869
2430,59460,5753
42486,47500,42172
43550,10707,60547
1596,60535,42124
53011,52845,43705
39692,43895,55504
18511,55988,1597
58771,54878,19804
25814,42903,63148
4350,50531,59511
37070,45518,10513
50211,55927,38108
15008,56931,22357
32439,6173,11695
45591,63673,19573
11156,50725,16036
37023,25448,34342
32978,11066,18041
3886,33373,7109
31554,36186,27158
31163,11731,55608
33290,1560,22149
36170,36478,32916
8636,22391,31185
56941,29023,33901
40409,5419,20276
58327,48003,27048
58266,34239,42507
32366,18247,9138
37858,32171,18612
63608,38361,6594
21114,64240,12749
58735,29603,28316
17785,45795,34261
40578,37971,23438
18552,25430,45769
50820,21849,61733
8344,59762,15311
53753,6644,44111
16111,43586,64692
3093,620,35318
35923,65144,3325
8721,381,42548
23486,32777,56067
36414,5551,61536
59913,40018,54572
64417,48759,59056
60347,9903,9951
39412,33143,15835
6255,37611,57977
13011,54336,40862
23199,25276,59590
24231,12813,61101
42573,1770,2066
18261,62881,3382
3526,48433,3430
62305,35235,42007
41102,19707,36090
61303,28002,58093
45944,11364,31984
25525,1388,3641
31887,8062,7687
30878,52658,53
51426,63009,34813
27626,39092,56859
65277,55936,32357
30528,32247,47704
47361,61699,58792
2023,64197,61576
31727,2027,57799
30929,45034,17611
50722,35612,12481
46916,44890,27090
21383,58344,60918
56016,53308,45015
34778,30588,43412
8107,27097,28119
27080,64589,9039
28563,41578,28790
30764,51725,25763
32011,26674,27149
27809,54813,30397
59926,19195,53155
42222,10279,17996
52865,59318,32810
63621,37663,59492
13390,30885,15131
2339,47524,62886
32306,24257,20166
8869,27735,26524
17096,53562,6711
3392,29541,41292
31623,61872,41747
41127,16633,32843
29949,28347,23567
17074,2436,20976
37770,3391,63194
52738,49999,29319
34894,55521,24683
55251,62666,45763
26725,10600,35083
15703,7620,11333
3170,57489,20648
1859,10791,42003
32921,4985,57862
36683,63330,11183
59695,62680,61137
10830,26034,56424
5737,5087,1448
52662,10974,20716
29750,20501,27705
53585,63239,20693
31905,50077,26626
13099,37779,26968
23482,57241,38254
10520,52454,51318
2389,3151,7868
31578,61308,1928
53388,24387,45780
23075,55696,6842
26597,28208,42561
54372,61569,35538
48703,29499,12921
39036,28375,6759
45690,46940,12196
53097,63456,23989
39527,57962,19773
17113,42640,1583
47566,34155,19791
56434,60638,28352
63772,30373,20050
28221,42372,35946
48727,27835,40348
44208,9231,5704
58272,8658,42570
29135,46756,5671
60333,41983,30066
27308,32717,43562
3290,43168,13455
64773,31404,61081
44677,58874,29744
5136,56526,40305
14946,29662,65304
56231,43468,8477
38401,19750,19942
52117,15825,38632
55199,31614,7431
431,22025,62085
35624,4631,52335
46001,50918,50585
49415,9886,59256
60804,9129,13892
24486,7656,23488
45469,39,41683
19855,14539,35594
61538,17796,16988
40087,60427,21455
11590,37957,47232
52143,41538,41695
42166,10253,14822
23567,23155,19383
30034,39167,30154
26185,61840,44052
12332,3586,56097
11102,5049,5006
51084,64922,46715
29727,2813,45984
23741,18881,42683
51291,23378,62550
907,39857,23882
14043,58913,12124
176,11774,15837
25543,23157,11065
34524,31197,12239
24483,15872,40977
18486,55757,411
53540,29555,62910
17909,62784,47766
19749,31973,54198
29985,1262,52808
50005,50207,27918
3369,45294,58791
58746,36316,59685
28889,9169,63153
57301,34151,37262
14209,57926,12507
28883,34730,14814
34832,28988,21533
60589,49350,6725
36729,17119,38616
63520,32929,47780
20504,28097,32939
3932,42318,43749
51026,20662,55012
32058,25409,13443
19986,43697,52747
36097,30507,63832
19853,54960,24140
4713,58197,23354
41125,31236,39791
36683,54412,48980
7395,59698,37962
32847,24702,29392
37653,27657,31105
38900,26528,26534
21501,27221,3605
39965,7360,2421
56747,39546,35811
16801,11716,62118
46625,38094,59346
38337,46544,64751
60834,41116,60808
58608,39487,39872
38951,59424,4919
51220,41669,7915
20034,463,19234
50853,44429,61312
19807,60023,30429
64681,56705,24073
2822,15228,7171
45764,48019,54582
25145,61921,51885
32766,43162,58974
17483,37883,37601
59128,60957,17769
7504,13553,24620
17281,48414,64148
51633,41373,3135
11884,49262,17897
10789,4964,27951
36573,40066,61829
109,2756,55401
35777,2834,7013
20754,25860,9542
39562,19290,59473
25993,32058,56892
35039,5700,58044
12293,11776,49293
58030,17238,43704
29813,3580,27734
14096,52147,49409
18788,6537,30287
3143,1635,55882
14022,58548,17450
19618,18311,59027
54767,45154,5149
24654,47924,45366
8147,14962,7337
13948,3186,22271
64751,20787,40911
40485,37443,20480
4711,27137,8317
49679,13179,53136
53860,56938,27017
11891,60469,27949
57108,13771,35067
64440,23442,16881
42565,53022,1418
32220,45454,9756
1631,44843,28482
11589,1078,15573
40481,41331,14181
33505,61195,49938
28690,63141,52858
64295,28188,62367
59205,8728,35226
24112,30521,38612
47117,33269,22426
28913,29772,13029
9610,15314,40705
15027,20216,22881
2759,6677,24532
9945,1776,31632
35842,28227,20661
18306,46517,55146
8385,29453,15435
31244,491,2992
32504,2853,5436
40303,61146,30054
12971,49356,26423
11025,16030,24701
19762,5930,62914
31694,57683,14502
43109,45659,20816
24348,3139,424
60605,61726,45045
63865,39992,60793
4569,56431,58919
63534,14164,45578
37091,3636,855
11277,56865,24653
50159,46402,32856
20265,24195,10076
46352,52944,40142
25608,35573,30940
43704,39847,5863
29289,8106,6319
35128,11249,38704
17376,50557,38535
11560,42484,35141
65144,3982,46331
47327,7004,58919
2866,36299,62924
6735,54157,56940
3870,9515,48297
11586,31655,15967
6202,42131,18555
5822,22701,42022
61278,5979,26581
38754,1895,45579
57817,61442,53272
41402,40716,56006
58637,33226,22540
53601,63979,50974
11667,19220,59158
34068,24053,9343
17136,29361,19569
15869,22153,25247
23107,8935,46949
14760,24140,37054
57096,51768,25679
55938,28436,33802
28987,28517,10827
18138,3458,37002
457,39280,50910
46495,48710,51949
27274,63039,57550
20232,53854,14514
28241,16133,53055
8122,1940,58356
4558,37260,56997
34059,38773,31351
58023,44697,32824
8625,4631,36785
20915,14962,30084
41479,32711,2101
25415,44529,44362
40530,19327,21393
313,24496,26120
44282,61604,11060
64814,60117,35496
10360,1052,55539
54054,24404,28529
13061,40294,30154
55349,4959,35797
37041,40151,44723
55480,61378,15987
24167,22566,39203
24642,33000,10574
60887,12164,18869
19582,45476,56382
55471,54835,40466
33874,58573,61311
46950,38788,35855
8564,55295,38797
23922,26340,19644
65245,61651,58103
2010,27842,48329
35624,25433,12820
32081,5120,42699
6707,24103,10273
46991,44848,17657
17306,4586,60508
56097,64643,13628
54426,14487,7286
47909,26684,56965
19827,26804,2647
33031,19238,62086
26461,3383,24438
30370,53842,11700
8544,25923,35033
14866,44176,45135
6420,16949,44720
45084,24514,42805
16392,28349,18582
44155,13447,15950
17288,46470,56604
54010,21315,4027
1189,53420,3260
34971,6309,26595
47732,46948,3945
30762,22823,3890
35677,49726,14932
24971,40746,58256
54983,16630,16783
20483,9619,42644
41962,37976,3249
46300,248,24718
34281,38286,48274
23654,24109,32947
16472,4305,52023
25141,34687,47655
38106,10651,13232
20323,27456,2862
47124,36588,58614
8243,2635,30078
29812,49330,47695
44806,61965,47138
39687,21948,2658
30206,14352,54611
63616,4183,21094
57398,64964,59972
12603,10076,47222
26177,11935,63788
64599,36653,38003
1951,27328,43582
10837,32301,40683
3329,64875,50560
74,56902,55847
27972,57342,47641
60263,50333,10455
33254,6540,5256
62892,15935,56972
58947,61665,48364
54144,34793,21226
62798,20430,13992
6415,40648,21706
9109,47940,2342
3257,63471,40511
63913,22913,9338
35731,33441,10292
43421,39140,50545
47640,32725,12677
34276,344,63
10462,3724,29413
3825,50925,24707
22158,36155,30538
5983,29706,6807
4801,38435,49048
591,3167,64037
13787,52856,39831
38630,51585,58123
56390,8069,58304
33961,45272,50870
24202,59755,31779
27680,25081,17190
17239,38464,55838
59572,27872,51174
57437,59240,57934
5695,42260,25184
12307,36087,53343
25057,56358,21752
26747,11552,4535
63650,45939,3276
38342,52120,53101
47114,37418,43511
38826,47719,12181
55471,53660,27923
64110,34131,10506
39791,14520,10141
14211,60882,48168
47041,20859,37942
11010,41416,34237
54861,49186,30577
63563,37980,35846
24086,34632,13729
22087,57118,9626
37913,10914,58644
23217,55509,41758
30527,40324,60729
16287,59651,40757
49119,36055,32747
59105,34133,5840
39728,6846,56256
64089,38247,41519
39768,26338,34008
45605,33475,31298
25751,28707,2277
55171,58893,49881
6851,38622,34530
9143,4113,3963
53584,59762,24171
59945,7973,39897
32597,24306,15202
37290,63748,64550
15612,9566,47546
2246,43422,12561
17381,54667,60691
42562,8176,49243
7217,38756,31975
61701,21879,34852
56782,13674,43860
2621,43017,50015
64157,49808,45851
25528,41111,39146
39145,24522,47026
5574,30776,16537
9520,63441,20542
31974,35610,34174
57817,11861,30031
25157,38456,13775
64505,19790,64701
25935,32728,15203
62635,53091,36773
3969,40513,60972
64705,59548,31364
38717,35033,23966
56823,17693,33795
65210,17717,32260
48635,9569,50592
52181,57680,61133
59263,305,8885
2089,7274,6197
57593,31749,52413
4421,59254,17637
63101,49210,48650
61845,4411,60626
54235,3737,12540
59975,55377,51629
35349,48686,52342
8704,36235,40461
23741,62437,64537
21872,32725,28455
41234,59611,61681
60735,46797,36219
1916,58637,38723
10608,39571,43336
59519,55306,5549
19711,28917,22759
16089,22512,39830
25577,16464,2549
20781,5855,25862
5307,9035,22792
40841,11098,18902
39087,40325,49421
44922,2442,18763
61389,40590,37623
9994,65136,40786
888,28421,41937
25364,14747,37981
38871,52202,55214
13905,29341,27834
26435,36111,1923
4321,2227,37348
43190,53256,20165
63388,46183,9973
64053,8678,19311
11848,5434,33610
41069,62328,47935
16166,61084,50335
2527,25243,4348
55276,64408,25687
35892,44140,40136
51936,57562,61358
23250,59042,50395
52436,8491,26211
28131,33686,22403
41413,63463,42163
44555,19250,37028
56167,54188,24314
24105,60891,4845
5649,14009,32536
2536,45525,51972
44215,40635,38697
7549,54617,47539
48524,32172,2685
12606,53370,24628
10431,15188,63505
39195,63599,13370
53357,22464,30828
6485,62145,29660
14039,29351,61327
9755,1263,55740
24017,50506,24584
45987,10907,11826
36042,18849,59238
19099,58309,40360
46759,5178,3157
16455,11913,61262
22993,17003,14615
18939,10442,58187
14685,38445,5083
38111,22735,21709
21930,33315,42908
61789,7036,22262
37060,8960,22013
5666,26569,8391
47129,48820,47919
65348,19804,1984
20415,50151,38757
57041,2247,9323
8781,14789,8295
8047,39773,16031
50707,46985,16876
48573,22603,62979
52857,29666,36179
43928,32407,34463
42561,55209,7994
52147,2344,59964
31844,28446,47865
49183,36699,54319
53849,53623,45713
60174,49739,30663
52622,56521,11321
51576,27044,60958
23055,43668,47833
50165,10370,60939
33483,35061,25156
1739,3094,18517
26892,29738,19665
5059,55438,60041
22471,49840,31869
13418,58272,2846
65226,29741,6628
62526,55226,49737
15718,50469,28385
29264,39524,61891
11307,35218,38569
37825,46770,58588
13350,61792,52968
62795,23755,12844
50601,64868,60512
46276,39137,41848
21783,379,39764
48367,35082,25951
24846,24142,11716
3330,44413,45254
12396,38380,33922
14649,21784,9016
31997,28107,30106
46233,35798,31235
18381,21063,5285
48226,54536,59087
51349,54300,48351
55805,4662,10416
30292,20740,27979
47648,42154,16768
19591,508,57353
51465,55140,28
44984,21223,49012
28212,755,758
15579,48399,30038
24494,24886,24788
13731,41781,1779
3654,43842,4144
58047,59152,42426
43963,64340,25725
64770,58327,16448
16512,50595,632
27217,5854,44096
38990,5006,50012
9111,10408,61198
44234,51368,27111
18647,7159,9379
22265,58018,43534
20208,57144,10119
28064,82,60209
5609,13828,17323
28637,24708,48859
16344,19235,63012
30341,63520,29146
16526,28996,1291
61645,58500,30647
59489,21644,15490
33252,45984,25118
24169,11488,47826
60229,6947,47236
63622,454,53982
19084,52550,27053
45310,27590,19160
51455,40044,45950
45126,26502,5579
59429,10151,59812
42406,33458,26165
35075,35468,46206
39829,14864,11443
27852,17295,52560
63027,31460,28556
389,4639,21354
43875,7752,21908
41295,28748,48222
39292,28421,19269
16405,58902,47121
30342,28124,17530
58616,62869,54528
57386,21533,45536
7946,8672,65141
45190,57079,46790
36533,15202,37239
29503,19735,3256
20652,8850,4606
17055,43943,27098
2414,29188,7065
60539,53238,23825
4437,61601,13927
47090,27614,32555
30580,51795,12636
2061,43797,40858
38293,22735,11433
50338,24567,5494
12831,55897,39657
51647,31056,63661
9703,58477,57111
29191,40351,42608
34203,18795,49235
38515,4077,59694
15542,53909,51156
53286,22486,17307
1780,62274,57652
61933,62071,59282
1256,44969,37410
42431,41879,45964
10467,4995,39351
53751,26731,42935
25709,9886,13785
29687,3582,57739
5673,16798,56154
40291,1441,57827
64161,21378,32703
8646,25334,45166
48185,12062,53787
43391,23551,556
45401,18120,57544
50821,64844,37239
16342,11333,59036
37173,60009,17899
54575,25038,28448
48975,23987,7287
46432,19560,55598
29880,19505,46277
40807,44120,30400
17548,50780,19496
48744,46407,54739
10546,9306,64620
2672,61978,44711
24411,6011,24697
35306,25765,28903
31240,15568,63102
32644,2072,28628
30792,34526,12941
35637,21301,28571
19702,25964,12003
29775,31640,65437
64870,29794,42560
21277,63184,11825
39272,53997,11293
7137,39247,47855
49969,18297,17507
17518,63607,36068
29739,18075,26008
31413,43202,59877
62625,17371,53895
38173,55779,39960
959,12203,58167
8613,29629,19745
47353,59923,7451
12222,21813,1871
36721,5861,58549
25942,43222,40621
20353,45262,11977
28825,9740,53362
64813,62034,46125
26772,47397,17755
21403,27230,29763
30174,5674,35479
45141,38046,26572
15427,45963,46754
26956,61511,25330
54615,38276,11463
58979,34054,15712
45695,25130,10796
20673,30458,23795
65427,55212,18894
5503,26046,7712
57830,61728,10235
47750,41829,47758
13897,10617,17109
19601,37555,25619
55673,750,4383
8759,44940,48075
64999,32655,2665
64464,8105,3534
20826,11741,19071
11973,60236,29589
59915,40891,4878
9266,24355,62427
38451,10810,49164
34748,46814,36864
62471,22151,23172
33904,32764,36847
54898,19862,41567
26810,40246,59915
36927,32101,25877
38867,19627,7173
35449,25831,4758
24148,16,57400
55090,8978,23061
27509,17858,55614
53548,6068,38178
11549,27267,54231
48197,26318,10068
63845,62036,37703
64417,51963,40515
36672,49366,31971
37994,9534,61341
41949,19127,58176
17620,59379,7058
43200,9899,56353
17396,40244,27596
28197,23397,60515
64103,35155,16028
34389,26861,42163
24565,40248,23390
26094,15997,16978
40674,22914,6094
50411,7789,53784
10983,11570,54280
53396,48288,12733
19788,61625,40751
23868,10828,18528
62482,5409,57288
28461,10966,47028
18409,21117,25223
